,FICO,Approve_Date,Amount,Competition_Rate,Rate,Competitiveness,Cost_funds,Partner_2,Partner_3,Outcome
4891,738,2003-07-02,12954.0,4.39,4.39,5.610000000000001,1.84,0,1,1
4892,748,2003-06-25,12990.0,4.39,4.39,7.83,1.84,0,0,1
4893,798,2003-07-01,13000.0,4.39,4.39,3.5999999999999996,1.84,0,1,1
4894,783,2003-07-04,13000.0,4.39,4.39,2.360000000000001,1.84,0,1,0
4895,786,2003-07-07,13050.0,4.39,4.39,3.110000000000001,1.84,1,0,0
4896,750,2003-07-24,13100.0,4.39,4.39,4.610000000000001,1.84,0,0,0
4897,752,2003-07-20,13100.0,4.39,4.39,2.110000000000001,1.84,0,1,0
4898,786,2003-07-21,13100.0,4.39,4.39,3.8499999999999996,1.84,0,1,0
4899,791,2003-07-28,13145.0,4.49,4.39,1.4600000000000009,1.84,0,0,1
4900,746,2003-07-17,13160.0,4.39,4.39,3.5600000000000005,1.84,0,0,0
4901,771,2003-07-08,13200.0,4.39,4.39,2.51,1.84,0,1,1
4902,776,2003-07-25,13200.0,4.49,4.39,2.8499999999999996,1.84,1,0,0
4903,733,2003-07-23,13220.0,4.39,4.39,2.860000000000001,1.84,0,0,0
4904,791,2003-06-25,13250.0,4.39,4.39,2.610000000000001,1.84,0,0,0
4905,743,2003-07-08,13255.0,4.39,4.39,3.51,1.84,0,1,0
4906,795,2003-07-27,13274.0,4.49,4.39,3.710000000000001,1.84,0,0,1
4907,746,2003-07-08,13288.0,4.39,4.39,1.5999999999999996,1.84,0,0,1
4908,739,2003-06-26,13300.0,4.39,4.39,1.5099999999999998,1.84,0,1,0
4909,790,2003-06-27,13300.0,4.39,4.39,4.610000000000001,1.84,0,1,1
4910,752,2003-06-28,13300.0,4.39,4.39,3.360000000000001,1.84,0,0,1
4911,797,2003-07-07,13300.0,4.39,4.39,2.51,1.84,0,1,0
4912,735,2003-07-08,13300.0,4.39,4.39,2.3000000000000007,1.84,0,0,1
4913,793,2003-07-07,13300.0,4.39,4.39,1.5999999999999996,1.84,1,0,0
4914,774,2003-07-08,13300.0,4.39,4.39,3.5999999999999996,1.84,1,0,0
4915,774,2003-07-08,13300.0,4.39,4.39,6.200000000000001,1.84,1,0,0
4916,752,2003-07-09,13300.0,4.39,4.39,2.610000000000001,1.84,0,1,0
4917,745,2003-07-11,13300.0,4.39,4.39,1.4100000000000001,1.84,0,1,0
4918,770,2003-07-16,13300.0,4.39,4.39,1.6100000000000012,1.84,0,0,1
4919,792,2003-07-16,13300.0,4.39,4.39,2.110000000000001,1.84,0,0,0
4920,736,2003-07-20,13300.0,4.39,4.39,0.6100000000000012,1.84,1,0,0
4921,756,2003-07-20,13300.0,4.39,4.39,2.8000000000000007,1.84,0,0,0
4922,784,2003-07-21,13300.0,4.39,4.39,5.410000000000002,1.84,0,1,1
4923,747,2003-07-22,13300.0,4.39,4.39,2.110000000000001,1.84,1,0,0
4924,754,2003-07-24,13300.0,4.39,4.39,2.66,1.84,1,0,0
4925,756,2003-07-24,13300.0,4.39,4.39,7.610000000000001,1.84,1,0,0
4926,783,2003-07-28,13300.0,4.49,4.39,5.610000000000001,1.84,0,1,0
4927,760,2003-07-21,13351.0,4.39,4.39,4.299999999999999,1.84,1,0,0
4928,777,2003-07-20,13390.0,4.39,4.39,2.360000000000001,1.84,0,1,0
4929,741,2003-06-24,13400.0,4.39,4.39,2.51,1.84,0,1,1
4930,790,2003-07-02,13407.0,4.39,4.39,2.860000000000001,1.84,0,0,1
4931,777,2003-07-24,13420.0,4.39,4.39,1.0099999999999998,1.84,1,0,0
4932,791,2003-07-28,13433.0,4.49,4.39,2.460000000000001,1.84,0,1,0
4933,741,2003-07-17,13450.0,4.39,4.39,3.860000000000001,1.84,0,0,1
4934,770,2003-07-24,13450.0,4.39,4.39,2.360000000000001,1.84,0,1,1
4935,786,2003-06-23,13485.0,4.39,4.39,3.01,1.84,0,0,1
4936,752,2003-06-24,13500.0,4.39,4.39,3.0,1.84,0,0,0
4937,770,2003-07-24,13550.0,4.39,4.39,1.5999999999999996,1.84,0,1,1
4938,815,2003-06-27,13557.0,4.39,4.39,4.360000000000001,1.84,0,1,0
4939,771,2003-07-28,13593.0,4.49,4.39,3.030000000000001,1.84,0,0,1
4940,773,2003-06-19,13599.0,4.39,4.39,3.0,1.84,0,1,1
4941,747,2003-06-19,13600.0,4.39,4.39,5.360000000000001,1.84,0,0,1
4942,800,2003-06-24,13600.0,4.39,4.39,3.0,1.84,0,0,0
4943,774,2003-07-23,13600.0,4.39,4.39,2.610000000000001,1.84,0,1,0
4944,756,2003-07-22,13600.0,4.39,4.39,2.610000000000001,1.84,1,0,0
4945,760,2003-06-06,13700.0,4.59,4.39,3.0600000000000005,1.84,0,0,1
4946,762,2003-06-20,13700.0,4.39,4.39,3.5,1.84,0,1,1
4947,789,2003-06-27,13700.0,4.39,4.39,2.360000000000001,1.84,0,1,1
4948,732,2003-07-09,13700.0,4.39,4.39,5.610000000000001,1.84,1,0,0
4949,801,2003-06-19,13710.0,4.39,4.39,2.360000000000001,1.84,0,0,1
4950,771,2003-07-14,13719.0,4.39,4.39,2.91,1.84,0,0,1
4951,777,2003-07-23,13749.0,4.39,4.39,2.5600000000000005,1.84,0,0,0
4952,787,2003-07-14,13784.0,4.39,4.39,2.51,1.84,1,0,0
4953,806,2003-06-23,13800.0,4.39,4.39,3.610000000000001,1.84,0,1,1
4954,771,2003-06-25,13800.0,4.39,4.39,3.360000000000001,1.84,0,0,0
4955,752,2003-07-08,13800.0,4.39,4.39,3.5999999999999996,1.84,0,1,1
4956,769,2003-07-09,13800.0,4.39,4.39,3.110000000000001,1.84,0,0,1
4957,791,2003-07-09,13800.0,4.39,4.39,2.8100000000000005,1.84,0,1,0
4958,771,2003-07-10,13800.0,4.39,4.39,3.5999999999999996,1.84,0,1,0
4959,758,2003-07-11,13800.0,4.39,4.39,2.110000000000001,1.84,1,0,0
4960,779,2003-07-14,13800.0,4.39,4.39,-0.4900000000000002,1.84,0,1,0
4961,741,2003-07-21,13800.0,4.39,4.39,5.200000000000001,1.84,1,0,0
4962,778,2003-07-22,13800.0,4.39,4.39,2.51,1.84,0,0,0
4963,738,2003-07-26,13800.0,4.49,4.39,4.700000000000001,1.84,1,0,0
4964,737,2003-07-28,13800.0,4.49,4.39,8.710000000000003,1.84,0,1,1
4965,765,2003-07-21,13801.0,4.39,4.39,3.5600000000000005,1.84,0,0,1
4966,784,2003-07-26,13808.0,4.49,4.39,3.4000000000000004,1.84,0,0,1
4967,781,2003-06-30,13815.0,4.39,4.39,3.610000000000001,1.84,0,0,1
4968,750,2003-06-26,13827.0,4.39,4.39,2.3100000000000005,1.84,0,0,0
4969,738,2003-07-17,13855.0,4.39,4.39,8.610000000000001,1.84,0,0,0
4970,754,2003-07-08,13884.0,4.39,4.39,0.5099999999999998,1.84,0,1,1
4971,746,2003-06-22,13900.0,4.39,4.39,1.6100000000000012,1.84,0,0,0
4972,777,2003-07-09,13900.0,4.39,4.39,2.3100000000000005,1.84,0,1,1
4973,788,2003-07-17,13900.0,4.39,4.39,1.5099999999999998,1.84,0,0,0
4974,736,2003-07-09,13955.0,4.39,4.39,2.3100000000000005,1.84,0,0,1
4975,770,2003-07-07,13982.0,4.39,4.39,1.5099999999999998,1.84,0,1,0
4976,763,2003-07-01,14000.0,4.39,4.39,3.41,1.84,0,0,0
4977,757,2003-07-22,14000.0,4.39,4.39,2.0900000000000016,1.84,0,0,1
4978,804,2003-07-24,14000.0,4.39,4.39,5.110000000000001,1.84,1,0,0
4979,791,2003-07-01,14025.0,4.39,4.39,3.5999999999999996,1.84,0,0,1
4980,782,2003-06-26,14032.0,4.39,4.39,1.0999999999999996,1.84,0,0,0
4981,751,2003-07-25,14044.0,4.49,4.39,3.460000000000001,1.84,0,0,1
4982,772,2003-06-23,14050.0,4.39,4.39,1.0999999999999996,1.84,0,0,0
4983,768,2003-07-07,14081.0,4.39,4.39,1.0999999999999996,1.84,0,0,1
4984,757,2003-06-24,14100.0,4.39,4.39,2.01,1.84,0,1,0
4985,752,2003-07-10,14100.0,4.39,4.39,2.5999999999999996,1.84,1,0,0
4986,786,2003-07-14,14100.0,4.39,4.39,2.51,1.84,0,1,0
4987,759,2003-06-27,14111.0,4.39,4.39,3.51,1.84,0,0,0
4988,770,2003-06-24,14150.0,4.39,4.39,2.26,1.84,0,1,0
4989,748,2003-06-17,14160.0,4.39,4.39,3.51,1.84,0,1,0
4990,803,2003-06-30,14167.0,4.39,4.39,1.5099999999999998,1.84,0,1,0
4991,751,2003-07-15,14175.0,4.39,4.39,2.8000000000000007,1.84,0,0,0
4992,776,2003-07-15,14192.0,4.39,4.39,1.5999999999999996,1.84,0,1,0
4993,788,2003-06-17,14200.0,4.39,4.39,3.610000000000001,1.84,0,1,0
4994,802,2003-07-10,14200.0,4.39,4.39,3.110000000000001,1.84,0,1,1
4995,776,2003-06-30,14233.0,4.39,4.39,2.92,1.84,0,0,1
4996,762,2003-07-28,14240.0,4.49,4.39,2.0500000000000007,1.84,0,0,0
4997,806,2003-06-27,14255.0,4.39,4.39,2.360000000000001,1.84,0,1,0
4998,801,2003-06-26,14286.0,4.39,4.39,1.5099999999999998,1.84,0,1,0
4999,765,2003-06-18,14300.0,4.39,4.39,1.5099999999999998,1.84,0,1,1
5000,783,2003-06-19,14300.0,4.39,4.39,1.5099999999999998,1.84,0,1,0
5001,802,2003-06-20,14300.0,4.39,4.39,3.5,1.84,0,0,1
5002,737,2003-06-23,14300.0,4.39,4.39,4.8100000000000005,1.84,0,0,0
5003,730,2003-07-03,14300.0,4.39,4.39,5.76,1.84,0,1,1
5004,796,2003-07-07,14300.0,4.39,4.39,1.6100000000000012,1.84,0,0,1
5005,749,2003-07-08,14300.0,4.39,4.39,5.110000000000001,1.84,1,0,0
5006,781,2003-07-10,14300.0,4.39,4.39,1.5600000000000005,1.84,0,0,1
5007,821,2003-07-10,14300.0,4.39,4.39,2.110000000000001,1.84,1,0,0
5008,742,2003-07-17,14300.0,4.39,4.39,2.8499999999999996,1.84,0,0,1
5009,770,2003-07-17,14300.0,4.39,4.39,3.860000000000001,1.84,1,0,0
5010,784,2003-07-19,14300.0,4.39,4.39,4.610000000000001,1.84,0,0,0
5011,731,2003-07-21,14300.0,4.39,4.39,5.6,1.84,1,0,1
5012,752,2003-07-21,14300.0,4.39,4.39,3.110000000000001,1.84,1,0,0
5013,732,2003-07-21,14300.0,4.39,4.39,3.110000000000001,1.84,1,0,0
5014,757,2003-07-23,14300.0,4.39,4.39,0.5099999999999998,1.84,1,0,0
5015,755,2003-07-26,14300.0,4.49,4.39,5.5,1.84,1,0,0
5016,743,2003-08-01,14300.0,4.49,4.39,4.66,1.84,0,0,0
5017,779,2003-07-28,14300.0,4.49,4.39,4.610000000000001,1.84,1,0,0
5018,775,2003-07-18,14305.0,4.39,4.39,2.91,1.84,0,0,0
5019,752,2003-07-08,14337.0,4.39,4.39,1.8000000000000007,1.84,0,1,0
5020,797,2003-07-14,14341.0,4.39,4.39,2.360000000000001,1.84,0,0,1
5021,809,2003-06-27,14365.0,4.39,4.39,3.360000000000001,1.84,0,1,1
5022,783,2003-06-28,14371.0,4.39,4.39,3.4399999999999995,1.84,0,1,1
5023,777,2003-07-23,14386.0,4.39,4.39,2.5999999999999996,1.84,0,0,0
5024,760,2003-06-23,14470.0,4.39,4.39,1.8600000000000012,1.84,0,1,0
5025,731,2003-07-09,14470.0,4.39,4.39,1.0999999999999996,1.84,1,0,0
5026,758,2003-07-05,14484.0,4.39,4.39,2.360000000000001,1.84,0,0,1
5027,765,2003-07-14,14500.0,4.39,4.39,1.5999999999999996,1.84,1,0,0
5028,776,2003-07-14,14500.0,4.39,4.39,2.0999999999999996,1.84,0,0,0
5029,777,2003-07-26,14500.0,4.49,4.39,5.700000000000001,1.84,0,0,1
5030,765,2003-07-16,14520.0,4.39,4.39,3.51,1.84,0,0,0
5031,738,2003-06-30,14542.0,4.39,4.39,6.610000000000001,1.84,0,1,1
5032,754,2003-06-24,14550.0,4.39,4.39,2.51,1.84,0,1,0
5033,736,2003-07-19,14565.0,4.39,4.39,5.500000000000002,1.84,0,0,0
5034,804,2003-07-13,14570.0,4.39,4.39,2.01,1.84,1,0,0
5035,774,2003-06-25,14585.0,4.39,4.39,0.8900000000000006,1.84,0,1,1
5036,811,2003-07-07,14600.0,4.39,4.39,2.360000000000001,1.84,0,0,0
5037,741,2003-07-14,14600.0,4.39,4.39,2.959999999999999,1.84,0,0,1
5038,741,2003-07-28,14600.0,4.49,4.39,1.7100000000000009,1.84,0,0,0
5039,809,2003-07-16,14620.0,4.39,4.39,2.860000000000001,1.84,0,0,0
5040,796,2003-07-23,14666.0,4.39,4.39,1.0600000000000005,1.84,0,0,0
5041,807,2003-07-21,14669.0,4.39,4.39,2.5999999999999996,1.84,0,1,0
5042,739,2003-06-17,14670.0,4.39,4.39,3.5600000000000005,1.84,0,1,1
5043,766,2003-07-14,14697.0,4.39,4.39,4.26,1.84,0,1,0
5044,755,2003-07-09,14700.0,4.39,4.39,3.110000000000001,1.84,0,0,1
5045,782,2003-07-28,14700.0,4.49,4.39,5.700000000000001,1.84,1,0,0
5046,798,2003-07-23,14701.0,4.39,4.39,3.360000000000001,1.84,0,1,0
5047,747,2003-07-03,14714.0,4.39,4.39,3.860000000000001,1.84,0,1,0
5048,768,2003-06-19,14750.0,4.39,4.39,2.610000000000001,1.84,0,0,1
5049,735,2003-07-11,14766.0,4.39,4.39,2.360000000000001,1.84,1,0,0
5050,790,2003-07-22,14772.0,4.39,4.39,3.0999999999999996,1.84,0,1,1
5051,748,2003-06-20,14775.0,4.39,4.39,3.51,1.84,0,1,0
5052,743,2003-07-08,14800.0,4.39,4.39,3.5600000000000005,1.84,0,0,1
5053,801,2003-07-16,14800.0,4.39,4.39,2.610000000000001,1.84,0,1,0
5054,771,2003-07-17,14800.0,4.39,4.39,1.5999999999999996,1.84,1,0,0
5055,740,2003-07-23,14800.0,4.39,4.39,0.5099999999999998,1.84,1,0,0
5056,754,2003-07-25,14800.0,4.49,4.39,4.110000000000001,1.84,1,0,1
5057,794,2003-07-28,14800.0,4.49,4.39,4.710000000000001,1.84,0,1,1
5058,793,2003-07-07,14805.0,4.39,4.39,5.51,1.84,0,0,0
5059,781,2003-06-25,14848.0,4.39,4.39,5.610000000000001,1.84,0,1,1
5060,774,2003-07-03,14900.0,4.39,4.39,4.74,1.84,0,0,0
5061,777,2003-07-19,14912.0,4.39,4.39,2.3100000000000005,1.84,1,0,0
5062,777,2003-07-09,14920.0,4.39,4.39,2.0600000000000005,1.84,0,1,0
5063,757,2003-07-23,14952.0,4.39,4.39,1.5099999999999998,1.84,0,0,0
5064,786,2003-06-19,15000.0,4.39,4.39,2.360000000000001,1.84,0,0,0
5065,754,2003-07-28,15000.0,4.49,4.39,1.6100000000000012,1.84,0,1,0
5066,787,2003-07-22,15001.0,4.39,4.39,4.459999999999999,1.84,0,0,1
5067,747,2003-07-08,15014.0,4.39,4.39,4.110000000000001,1.84,1,0,0
5068,805,2003-07-08,15061.0,4.39,4.39,3.610000000000001,1.84,1,0,0
5069,731,2003-06-24,15064.0,4.39,4.39,3.51,1.84,0,1,0
5070,784,2003-07-07,15064.0,4.39,4.39,3.110000000000001,1.84,0,0,0
5071,789,2003-07-02,15095.0,4.39,4.39,4.299999999999999,1.84,0,0,1
5072,731,2003-07-22,15100.0,4.39,4.39,5.51,1.84,1,0,1
5073,790,2003-07-09,15103.0,4.39,4.39,1.8499999999999996,1.84,0,1,1
5074,740,2003-06-17,15161.0,4.39,4.39,2.360000000000001,1.84,0,1,0
5075,795,2003-06-30,15237.0,4.39,4.39,3.51,1.84,0,1,1
5076,779,2003-07-02,15250.0,4.39,4.39,1.3600000000000012,1.84,0,0,1
5077,814,2003-07-15,15279.0,4.39,4.39,-0.4900000000000002,1.84,0,0,0
5078,784,2003-06-16,15300.0,4.39,4.39,0.11000000000000121,1.84,0,0,0
5079,786,2003-06-19,15300.0,4.39,4.39,2.610000000000001,1.84,0,1,0
5080,755,2003-06-24,15300.0,4.39,4.39,2.5999999999999996,1.84,0,0,0
5081,787,2003-06-24,15300.0,4.39,4.39,3.110000000000001,1.84,0,0,0
5082,817,2003-06-23,15300.0,4.39,4.39,2.01,1.84,0,0,0
5083,775,2003-06-23,15300.0,4.39,4.39,1.3499999999999996,1.84,0,0,0
5084,779,2003-06-23,15300.0,4.39,4.39,4.200000000000001,1.84,0,0,1
5085,802,2003-06-26,15300.0,4.39,4.39,1.5099999999999998,1.84,0,1,0
5086,761,2003-07-01,15300.0,4.39,4.39,0.5999999999999996,1.84,0,0,1
5087,736,2003-07-03,15300.0,4.39,4.39,2.8100000000000005,1.84,0,1,0
5088,784,2003-07-01,15300.0,4.39,4.39,1.8100000000000005,1.84,0,1,0
5089,753,2003-07-03,15300.0,4.39,4.39,2.51,1.84,0,0,1
5090,793,2003-07-07,15300.0,4.39,4.39,2.360000000000001,1.84,0,1,0
5091,784,2003-07-08,15300.0,4.39,4.39,2.3100000000000005,1.84,1,0,0
5092,771,2003-07-09,15300.0,4.39,4.39,3.51,1.84,1,0,0
5093,787,2003-07-11,15300.0,4.39,4.39,1.5099999999999998,1.84,1,0,0
5094,797,2003-07-14,15300.0,4.39,4.39,1.709999999999999,1.84,1,0,0
5095,788,2003-07-14,15300.0,4.39,4.39,3.0,1.84,0,1,1
5096,746,2003-07-14,15300.0,4.39,4.39,3.0999999999999996,1.84,1,0,0
5097,765,2003-07-15,15300.0,4.39,4.39,2.360000000000001,1.84,0,0,1
5098,798,2003-07-15,15300.0,4.39,4.39,3.6899999999999995,1.84,0,0,0
5099,807,2003-07-17,15300.0,4.39,4.39,4.1,1.84,1,0,0
5100,799,2003-07-18,15300.0,4.39,4.39,2.110000000000001,1.84,1,0,0
5101,736,2003-07-18,15300.0,4.39,4.39,5.500000000000002,1.84,1,0,1
5102,759,2003-07-20,15300.0,4.39,4.39,3.110000000000001,1.84,0,1,0
5103,755,2003-07-21,15300.0,4.39,4.39,1.5999999999999996,1.84,1,0,0
5104,765,2003-07-21,15300.0,4.39,4.39,3.860000000000001,1.84,0,0,1
5105,743,2003-07-21,15300.0,4.39,4.39,3.5999999999999996,1.84,1,0,0
5106,743,2003-07-21,15300.0,4.39,4.39,1.9100000000000001,1.84,1,0,0
5107,779,2003-07-25,15300.0,4.49,4.39,1.3000000000000007,1.84,0,1,0
5108,733,2003-07-28,15300.0,4.49,4.39,6.210000000000001,1.84,0,0,1
5109,742,2003-07-03,15303.0,4.39,4.39,2.5600000000000005,1.84,0,0,0
5110,781,2003-07-22,15339.0,4.39,4.39,3.610000000000001,1.84,0,1,0
5111,759,2003-06-26,15346.0,4.39,4.39,2.51,1.84,0,0,0
5112,733,2003-07-18,15382.0,4.39,4.39,0.7099999999999991,1.84,1,0,0
5113,733,2003-07-11,15400.0,4.39,4.39,2.91,1.84,0,0,1
5114,797,2003-07-14,15400.0,4.39,4.39,2.0999999999999996,1.84,0,1,1
5115,804,2003-07-17,15400.0,4.39,4.39,1.5099999999999998,1.84,1,0,0
5116,757,2003-07-17,15400.0,4.39,4.39,1.6100000000000012,1.84,0,0,1
5117,783,2003-07-11,15407.0,4.39,4.39,2.4300000000000015,1.84,0,0,0
5118,773,2003-06-25,15416.0,4.39,4.39,1.6100000000000012,1.84,0,0,1
5119,736,2003-07-17,15423.0,4.39,4.39,1.3600000000000012,1.84,1,0,0
5120,764,2003-07-12,15444.0,4.39,4.39,0.8200000000000003,1.84,0,0,1
5121,733,2003-06-23,15484.0,4.39,4.39,4.209999999999999,1.84,0,1,1
5122,790,2003-07-21,15494.0,4.39,4.39,2.860000000000001,1.84,0,1,1
5123,777,2003-07-03,15496.0,4.39,4.39,2.459999999999999,1.84,0,0,0
5124,767,2003-07-25,15504.0,4.49,4.39,1.6100000000000012,1.84,0,1,0
5125,786,2003-07-26,15564.0,4.49,4.39,3.710000000000001,1.84,0,0,0
5126,764,2003-06-20,15570.0,4.39,4.39,4.6,1.84,0,0,1
5127,788,2003-06-23,15600.0,4.39,4.39,2.26,1.84,0,1,0
5128,809,2003-07-10,15651.0,4.39,4.39,3.01,1.84,1,0,0
5129,745,2003-06-25,15700.0,4.39,4.39,2.3100000000000005,1.84,0,0,1
5130,797,2003-07-17,15700.0,4.39,4.39,2.8499999999999996,1.84,1,0,0
5131,787,2003-07-24,15700.0,4.39,4.39,2.51,1.84,1,0,0
5132,771,2003-07-16,15714.0,4.39,4.39,4.74,1.84,0,1,0
5133,771,2003-07-08,15723.0,4.39,4.39,1.9100000000000001,1.84,0,1,0
5134,748,2003-06-20,15737.5,4.39,4.39,3.51,1.84,0,1,1
5135,761,2003-07-03,15800.0,4.39,4.39,1.459999999999999,1.84,0,1,1
5136,752,2003-07-04,15800.0,4.39,4.39,1.8600000000000012,1.84,0,0,0
5137,761,2003-07-08,15800.0,4.39,4.39,3.0999999999999996,1.84,1,0,0
5138,790,2003-07-14,15800.0,4.39,4.39,4.610000000000001,1.84,1,0,0
5139,803,2003-07-18,15800.0,4.39,4.39,2.610000000000001,1.84,1,0,0
5140,819,2003-07-19,15800.0,4.39,4.39,2.5999999999999996,1.84,0,0,0
5141,775,2003-07-23,15800.0,4.39,4.39,3.51,1.84,0,0,1
5142,772,2003-07-08,15950.0,4.39,4.39,1.5099999999999998,1.84,0,1,1
5143,773,2003-07-26,15967.0,4.49,4.39,2.4000000000000004,1.84,0,1,1
5144,733,2003-07-18,15979.0,4.39,4.39,8.01,1.84,0,0,0
5145,763,2003-07-08,16004.0,4.39,4.39,4.24,1.84,0,1,0
5146,764,2003-07-23,16030.0,4.39,4.39,1.5999999999999996,1.84,0,1,0
5147,805,2003-06-17,16050.0,4.39,4.39,4.610000000000001,1.84,0,0,0
5148,752,2003-07-02,16100.0,4.39,4.39,2.4000000000000004,1.84,0,1,1
5149,751,2003-06-17,16300.0,4.39,4.39,3.3000000000000007,1.84,0,1,1
5150,765,2003-06-19,16300.0,4.39,4.39,2.360000000000001,1.84,0,0,1
5151,787,2003-06-23,16300.0,4.39,4.39,5.1,1.84,0,0,0
5152,753,2003-06-24,16300.0,4.39,4.39,1.6100000000000012,1.84,0,0,0
5153,765,2003-06-27,16300.0,4.39,4.39,1.5999999999999996,1.84,0,0,0
5154,752,2003-07-09,16300.0,4.39,4.39,0.9000000000000004,1.84,0,0,1
5155,797,2003-07-09,16300.0,4.39,4.39,3.860000000000001,1.84,0,1,1
5156,799,2003-07-10,16300.0,4.39,4.39,1.0600000000000005,1.84,1,0,0
5157,777,2003-07-11,16300.0,4.39,4.39,3.7299999999999986,1.84,1,0,0
5158,748,2003-07-14,16300.0,4.39,4.39,2.51,1.84,1,0,0
5159,765,2003-07-14,16300.0,4.39,4.39,2.110000000000001,1.84,0,1,0
5160,731,2003-07-15,16300.0,4.39,4.39,2.610000000000001,1.84,0,0,1
5161,758,2003-07-17,16300.0,4.39,4.39,4.860000000000001,1.84,0,1,0
5162,756,2003-07-19,16300.0,4.39,4.39,6.860000000000001,1.84,0,0,0
5163,790,2003-07-19,16300.0,4.39,4.39,1.8499999999999996,1.84,1,0,0
5164,734,2003-07-19,16300.0,4.39,4.39,3.76,1.84,0,1,0
5165,803,2003-07-22,16300.0,4.39,4.39,4.610000000000001,1.84,1,0,0
5166,802,2003-07-29,16300.0,4.49,4.39,2.460000000000001,1.84,0,0,1
5167,792,2003-07-23,16300.0,4.39,4.39,2.860000000000001,1.84,0,1,1
5168,767,2003-07-24,16300.0,4.39,4.39,1.6100000000000012,1.84,0,1,0
5169,731,2003-07-24,16300.0,4.39,4.39,2.110000000000001,1.84,1,0,0
5170,778,2003-07-26,16300.0,4.49,4.39,2.960000000000001,1.84,0,0,0
5171,797,2003-07-26,16302.0,4.49,4.39,4.950000000000001,1.84,0,0,0
5172,742,2003-07-01,16309.0,4.39,4.39,3.110000000000001,1.84,0,0,1
5173,802,2003-06-02,16340.0,4.59,4.39,4.8100000000000005,1.84,0,0,0
5174,733,2003-07-02,16419.0,4.39,4.39,1.8600000000000012,1.84,0,0,0
5175,756,2003-07-15,16420.0,4.39,4.39,2.360000000000001,1.84,0,1,1
5176,737,2003-06-26,16514.0,4.39,4.39,2.360000000000001,1.84,0,0,1
5177,762,2003-07-22,16526.0,4.39,4.39,1.200000000000001,1.84,1,0,0
5178,768,2003-07-17,16533.0,4.39,4.39,3.610000000000001,1.84,1,0,0
5179,810,2003-07-08,16550.0,4.39,4.39,4.26,1.84,1,0,0
5180,770,2003-07-10,16563.0,4.39,4.39,2.5600000000000005,1.84,0,1,0
5181,746,2003-07-02,16600.0,4.39,4.39,2.5999999999999996,1.84,0,1,0
5182,775,2003-07-01,16600.0,4.39,4.39,2.0999999999999996,1.84,0,0,1
5183,731,2003-07-26,16600.0,4.49,4.39,2.210000000000001,1.84,0,1,1
5184,772,2003-07-08,16628.0,4.39,4.39,4.35,1.84,0,0,0
5185,777,2003-07-04,16700.0,4.39,4.39,1.709999999999999,1.84,0,0,0
5186,767,2003-07-26,16700.0,4.49,4.39,2.700000000000001,1.84,0,0,0
5187,759,2003-06-18,16733.0,4.39,4.39,3.3000000000000007,1.84,0,0,0
5188,745,2003-06-23,16737.0,4.39,4.39,0.8600000000000012,1.84,0,1,0
5189,757,2003-07-10,16751.0,4.39,4.39,2.360000000000001,1.84,0,0,0
5190,759,2003-06-23,16757.0,4.39,4.39,3.3000000000000007,1.84,0,1,1
5191,758,2003-07-22,16760.0,4.39,4.39,1.4000000000000004,1.84,1,0,0
5192,747,2003-07-03,16800.0,4.39,4.39,2.5999999999999996,1.84,0,1,0
5193,765,2003-07-09,16800.0,4.39,4.39,2.51,1.84,0,1,1
5194,761,2003-07-14,16800.0,4.39,4.39,1.5999999999999996,1.84,0,0,1
5195,759,2003-07-25,16800.0,4.49,4.39,2.530000000000001,1.84,0,0,1
5196,787,2003-07-16,16850.0,4.39,4.39,2.01,1.84,0,0,1
5197,757,2003-07-28,16896.0,4.49,4.39,3.9000000000000004,1.84,0,1,0
5198,773,2003-06-27,16900.0,4.39,4.39,5.610000000000001,1.84,0,1,1
5199,740,2003-07-05,16922.0,4.39,4.39,1.5999999999999996,1.84,0,1,0
5200,786,2003-07-02,16940.0,4.39,4.39,2.26,1.84,0,1,1
5201,760,2003-06-23,16941.0,4.39,4.39,1.5999999999999996,1.84,0,0,1
5202,781,2003-07-16,16999.0,4.39,4.39,2.209999999999999,1.84,0,0,0
5203,749,2003-07-09,17000.0,4.39,4.39,0.8000000000000007,1.84,0,1,1
5204,788,2003-07-10,17000.0,4.39,4.39,1.1100000000000012,1.84,1,0,0
5205,753,2003-07-24,17005.0,4.39,4.39,1.5999999999999996,1.84,0,0,0
5206,776,2003-06-19,17084.0,4.39,4.39,2.51,1.84,0,0,1
5207,749,2003-06-19,17100.0,4.39,4.39,1.5,1.84,0,0,1
5208,784,2003-06-27,17100.0,4.39,4.39,1.5099999999999998,1.84,0,0,1
5209,768,2003-07-21,17100.0,4.39,4.39,2.51,1.84,0,0,0
5210,780,2003-07-26,17100.0,4.49,4.39,2.9000000000000004,1.84,0,0,0
5211,777,2003-07-23,17101.0,4.39,4.39,4.110000000000001,1.84,0,0,0
5212,735,2003-06-24,17107.0,4.39,4.39,1.5999999999999996,1.84,0,0,1
5213,769,2003-06-17,17136.0,4.39,4.39,2.6800000000000015,1.84,0,0,1
5214,771,2003-07-18,17182.0,4.39,4.39,1.0999999999999996,1.84,0,0,0
5215,774,2003-07-08,17288.0,4.39,4.39,2.110000000000001,1.84,0,1,0
5216,786,2003-06-10,17300.0,4.39,4.39,3.610000000000001,1.84,0,0,1
