Tier,FICO,Approve_Date,Term,Amount,Previous Rate,Car Type,Competition Rate,Rate,Partner,Outcome
1,829,7/2/03,36,11404,9.99,R,4.39,4.39,3,1
1,754,7/14/03,36,11437,6.7,R,4.39,4.39,3,0
1,786,7/7/03,36,11448,6.75,R,4.39,4.39,1,1
1,777,7/17/03,36,11450,7.5,R,4.39,4.39,1,1
1,802,7/21/03,36,11451,6.75,R,4.39,4.39,1,0
1,760,7/26/03,36,11468,7.5,R,4.49,4.39,3,0
1,749,7/2/03,36,11470,6.9,R,4.39,4.39,1,1
1,741,7/21/03,36,11482,8,R,4.39,4.39,1,1
1,765,6/27/03,36,11500,5.9,R,4.39,4.39,1,0
1,771,6/30/03,36,11500,7.5,R,4.39,4.39,3,0
1,793,7/11/03,36,11500,5.9,R,4.39,4.39,1,0
1,776,7/15/03,36,11500,5.5,R,4.39,4.39,3,1
1,781,7/22/03,36,11537,10,R,4.39,4.39,3,0
1,753,6/18/03,36,11538,7.99,R,4.39,4.39,1,0
1,798,6/26/03,36,11600,10.75,R,4.39,4.39,1,0
1,780,6/30/03,36,11600,6,R,4.39,4.39,3,1
1,732,7/18/03,36,11604,5.99,R,4.39,4.39,1,0
1,790,7/16/03,36,11613,8,R,4.39,4.39,3,0
1,768,6/17/03,36,11620,8.75,R,4.39,4.39,1,1
1,805,6/17/03,36,11635,6.95,R,4.39,4.39,1,0
1,794,7/8/03,36,11648,7.49,R,4.39,4.39,3,0
1,764,6/30/03,36,11650,5.75,R,4.39,4.39,3,0
1,784,7/9/03,36,11670,6.89,R,4.39,4.39,3,0
1,767,6/30/03,36,11675,6.99,R,4.39,4.39,1,0
1,734,7/9/03,36,11700,12,R,4.39,4.39,3,0
1,742,7/12/03,36,11701,9.34,R,4.39,4.39,1,1
1,784,6/20/03,36,11710.82,5.94,R,4.39,4.39,1,1
1,800,7/22/03,36,11750,7.09,R,4.39,4.39,3,0
1,787,6/19/03,36,11789,7.99,R,4.39,4.39,3,1
1,792,7/15/03,36,11789,6.49,R,4.39,4.39,3,0
1,778,7/7/03,36,11798,5.75,R,4.39,4.39,3,1
1,766,7/3/03,36,11800,6.7,R,4.39,4.39,1,0
1,791,7/15/03,36,11800,5.48,R,4.39,4.39,1,0
1,802,7/16/03,36,11800,10,R,4.39,4.39,1,0
1,794,7/26/03,36,11800,7.69,R,4.49,4.39,1,0
1,783,7/28/03,36,11800,6.99,R,4.49,4.39,1,0
1,739,7/9/03,36,11812,7.75,R,4.39,4.39,1,0
1,773,6/19/03,36,11861,6.9,R,4.39,4.39,3,0
1,813,7/3/03,36,11861,5.85,R,4.39,4.39,3,1
1,799,7/9/03,36,11863,6.75,R,4.39,4.39,1,1
1,732,7/22/03,36,11896,7.5,R,4.39,4.39,3,0
1,758,6/24/03,36,11900,10,R,4.39,4.39,3,0
1,769,7/3/03,36,11900,7.95,R,4.39,4.39,3,0
1,777,7/14/03,36,11900,5.19,R,4.39,4.39,3,1
1,782,7/22/03,36,11900,6.59,R,4.39,4.39,3,1
1,757,7/15/03,36,11940,5.55,R,4.39,4.39,3,1
1,778,7/16/03,36,11960,9.19,R,4.39,4.39,1,0
1,786,7/5/03,36,11973,7.2,R,4.39,4.39,1,0
1,772,7/22/03,36,11980,9.74,R,4.39,4.39,3,0
1,770,7/8/03,36,12000,6.4,R,4.39,4.39,1,1
1,815,7/20/03,36,12000,5.5,R,4.39,4.39,1,0
1,801,7/25/03,36,12000,6.8,R,4.49,4.39,1,0
1,735,7/26/03,36,12000,7,R,4.49,4.39,1,0
1,750,7/24/03,36,12028,5,R,4.39,4.39,1,1
1,752,6/30/03,36,12035,10,R,4.39,4.39,3,1
1,775,7/14/03,36,12056,6.25,R,4.39,4.39,3,0
1,743,6/27/03,36,12100,5.99,R,4.39,4.39,1,1
1,750,7/16/03,36,12100,8.49,R,4.39,4.39,3,0
1,809,7/10/03,36,12125,8.5,R,4.39,4.39,3,0
1,779,6/19/03,36,12150,5.25,R,4.39,4.39,3,0
1,765,6/26/03,36,12166,6.29,R,4.39,4.39,1,0
1,736,7/7/03,36,12185,7.75,R,4.39,4.39,1,1
1,752,7/25/03,36,12245,8.95,R,4.49,4.39,3,1
1,795,6/17/03,36,12257,7.75,R,4.39,4.39,1,0
1,733,7/4/03,36,12273,6.74,R,4.39,4.39,1,1
1,800,7/8/03,36,12288,7.2,R,4.39,4.39,3,1
1,744,6/20/03,36,12300,7.25,R,4.39,4.39,1,0
1,798,6/18/03,36,12300,7.06,R,4.39,4.39,1,1
1,762,6/19/03,36,12300,9.19,R,4.39,4.39,1,1
1,793,6/21/03,36,12300,6.75,R,4.39,4.39,3,0
1,802,6/23/03,36,12300,7.9,R,4.39,4.39,1,0
1,804,6/24/03,36,12300,7.69,R,4.39,4.39,3,1
1,746,6/24/03,36,12300,7.56,R,4.39,4.39,1,0
1,764,6/25/03,36,12300,6.99,R,4.39,4.39,1,0
1,765,6/25/03,36,12300,7.5,R,4.39,4.39,3,0
1,794,6/30/03,36,12300,5.49,R,4.39,4.39,1,0
1,754,7/2/03,36,12300,6.29,R,4.39,4.39,1,0
1,749,7/7/03,36,12300,7.99,R,4.39,4.39,3,0
1,810,7/10/03,36,12300,7.5,R,4.39,4.39,2,1
1,774,7/11/03,36,12300,5.9,R,4.39,4.39,3,0
1,810,7/12/03,36,12300,7.5,R,4.39,4.39,3,0
1,794,7/14/03,36,12300,6.09,R,4.39,4.39,2,0
1,786,7/14/03,36,12300,8,R,4.39,4.39,3,1
1,750,7/14/03,36,12300,7.25,R,4.39,4.39,2,1
1,750,7/16/03,36,12300,12.99,R,4.39,4.39,3,1
1,770,7/25/03,36,12300,8.29,R,4.49,4.39,2,0
1,784,7/18/03,36,12300,7.25,R,4.39,4.39,2,0
1,780,7/18/03,36,12300,6.99,R,4.39,4.39,2,1
1,788,7/21/03,36,12300,6.95,R,4.39,4.39,1,0
1,794,7/22/03,36,12300,7.9,R,4.39,4.39,3,0
1,783,7/23/03,36,12300,6.5,R,4.39,4.39,1,0
1,744,7/24/03,36,12300,10,R,4.39,4.39,1,0
1,771,7/26/03,36,12300,6.75,R,4.49,4.39,1,1
1,758,7/26/03,36,12300,5.99,R,4.49,4.39,2,0
1,771,7/26/03,36,12324,6.75,R,4.49,4.39,1,0
1,752,7/25/03,36,12331,5,R,4.49,4.39,1,0
1,766,7/8/03,36,12337,9.09,R,4.39,4.39,3,1
1,756,7/18/03,36,12346,7.25,R,4.39,4.39,2,0
1,785,6/20/03,36,12353,5.9,R,4.39,4.39,1,1
1,756,7/27/03,36,12367,7.25,R,4.49,4.39,1,1
1,741,7/28/03,36,12400,8,R,4.49,4.39,2,1
1,771,7/8/03,36,12405,5.99,R,4.39,4.39,3,1
1,751,7/14/03,36,12414,8.4,R,4.39,4.39,1,1
1,779,7/19/03,36,12438,6.99,R,4.39,4.39,1,1
1,787,7/2/03,36,12450,5.88,R,4.39,4.39,3,0
1,732,7/24/03,36,12454,7.55,R,4.39,4.39,3,0
1,782,7/17/03,36,12470,8.25,R,4.39,4.39,2,0
1,788,6/19/03,36,12478,6.49,R,4.39,4.39,1,1
1,749,7/22/03,36,12500,7.09,R,4.39,4.39,1,1
1,749,6/27/03,36,12520,5.95,R,4.39,4.39,3,0
1,746,7/28/03,36,12520,6,R,4.49,4.39,3,1
1,784,7/25/03,36,12532,6.5,R,4.49,4.39,2,0
1,770,7/18/03,36,12547,8,R,4.39,4.39,2,0
1,786,6/26/03,36,12576,7.4,R,4.39,4.39,1,1
1,731,7/19/03,36,12589,6.79,R,4.39,4.39,3,1
1,784,7/28/03,36,12591,8.5,R,4.49,4.39,1,1
1,763,7/14/03,36,12600,5.19,R,4.39,4.39,3,0
1,770,7/27/03,36,12600,7.2,R,4.49,4.39,2,0
1,794,7/23/03,36,12622,8.9,R,4.39,4.39,3,0
1,733,7/3/03,36,12654,6.75,R,4.39,4.39,1,1
1,742,7/2/03,36,12674,7.9,R,4.39,4.39,1,1
1,754,6/20/03,36,12700,6.29,R,4.39,4.39,3,0
1,760,6/27/03,36,12700,6.9,R,4.39,4.39,3,0
1,751,7/15/03,36,12700,7.75,R,4.39,4.39,1,0
1,790,7/11/03,36,12712,7.56,R,4.39,4.39,1,1
1,771,7/22/03,36,12730,8.99,R,4.39,4.39,1,1
1,765,7/14/03,36,12744,5.99,R,4.39,4.39,3,0
1,735,7/3/03,36,12754,7.99,R,4.39,4.39,1,1
1,790,7/1/03,36,12760,8.25,R,4.39,4.39,3,0
1,774,6/30/03,36,12764,7.25,R,4.39,4.39,3,1
1,788,7/18/03,36,12770,6.25,R,4.39,4.39,1,1
1,746,7/3/03,36,12779,5.9,R,4.39,4.39,3,1
1,754,6/4/03,36,12800,7.15,R,4.59,4.39,1,0
1,783,6/23/03,36,12800,7.07,R,4.39,4.39,1,1
1,781,6/25/03,36,12800,8.29,R,4.39,4.39,3,0
1,750,7/23/03,36,12800,8.9,R,4.39,4.39,1,0
1,777,6/30/03,36,12800,7,R,4.39,4.39,3,0
1,758,7/3/03,36,12800,6.1,R,4.39,4.39,3,1
1,747,7/7/03,36,12800,5.8,R,4.39,4.39,1,1
1,775,7/10/03,36,12800,5.49,R,4.39,4.39,3,1
1,809,7/12/03,36,12800,5,R,4.39,4.39,2,0
1,771,7/24/03,36,12800,7.9,R,4.39,4.39,2,0
1,790,7/3/03,36,12805,8.25,R,4.39,4.39,1,1
1,754,6/23/03,36,12822,5.44,R,4.39,4.39,1,0
1,753,7/9/03,36,12826,6.9,R,4.39,4.39,3,0
1,772,7/9/03,36,12867,6.45,R,4.39,4.39,1,1
1,772,7/21/03,36,12884,7.69,R,4.39,4.39,3,1
1,742,8/1/03,36,12900,6.49,R,4.49,4.39,1,0
1,779,7/17/03,36,12930,6.75,R,4.39,4.39,3,1
1,800,7/22/03,36,12950,7.9,R,4.39,4.39,3,0
1,738,7/2/03,36,12954,10,R,4.39,4.39,3,1
1,748,6/25/03,36,12990,12.22,R,4.39,4.39,1,1
1,798,7/1/03,36,13000,7.99,R,4.39,4.39,3,1
1,783,7/4/03,36,13000,6.75,R,4.39,4.39,3,0
1,786,7/7/03,36,13050,7.5,R,4.39,4.39,2,0
1,750,7/24/03,36,13100,9,R,4.39,4.39,1,0
1,752,7/20/03,36,13100,6.5,R,4.39,4.39,3,0
1,786,7/21/03,36,13100,8.24,R,4.39,4.39,3,0
1,791,7/28/03,36,13145,5.75,R,4.49,4.39,1,1
1,746,7/17/03,36,13160,7.95,R,4.39,4.39,1,0
1,771,7/8/03,36,13200,6.9,R,4.39,4.39,3,1
1,776,7/25/03,36,13200,7.14,R,4.49,4.39,2,0
1,733,7/23/03,36,13220,7.25,R,4.39,4.39,1,0
1,791,6/25/03,36,13250,7,R,4.39,4.39,1,0
1,743,7/8/03,36,13255,7.9,R,4.39,4.39,3,0
1,795,7/27/03,36,13274,8,R,4.49,4.39,1,1
1,746,7/8/03,36,13288,5.99,R,4.39,4.39,1,1
1,739,6/26/03,36,13300,5.9,R,4.39,4.39,3,0
1,790,6/27/03,36,13300,9,R,4.39,4.39,3,1
1,752,6/28/03,36,13300,7.75,R,4.39,4.39,1,1
1,797,7/7/03,36,13300,6.9,R,4.39,4.39,3,0
1,735,7/8/03,36,13300,6.69,R,4.39,4.39,1,1
1,793,7/7/03,36,13300,5.99,R,4.39,4.39,2,0
1,774,7/8/03,36,13300,7.99,R,4.39,4.39,2,0
1,774,7/8/03,36,13300,10.59,R,4.39,4.39,2,0
1,752,7/9/03,36,13300,7,R,4.39,4.39,3,0
1,745,7/11/03,36,13300,5.8,R,4.39,4.39,3,0
1,770,7/16/03,36,13300,6,R,4.39,4.39,1,1
1,792,7/16/03,36,13300,6.5,R,4.39,4.39,1,0
1,736,7/20/03,36,13300,5,R,4.39,4.39,2,0
1,756,7/20/03,36,13300,7.19,R,4.39,4.39,1,0
1,784,7/21/03,36,13300,9.8,R,4.39,4.39,3,1
1,747,7/22/03,36,13300,6.5,R,4.39,4.39,2,0
1,754,7/24/03,36,13300,7.05,R,4.39,4.39,2,0
1,756,7/24/03,36,13300,12,R,4.39,4.39,2,0
1,783,7/28/03,36,13300,9.9,R,4.49,4.39,3,0
1,760,7/21/03,36,13351,8.69,R,4.39,4.39,2,0
1,777,7/20/03,36,13390,6.75,R,4.39,4.39,3,0
1,741,6/24/03,36,13400,6.9,R,4.39,4.39,3,1
1,790,7/2/03,36,13407,7.25,R,4.39,4.39,1,1
1,777,7/24/03,36,13420,5.4,R,4.39,4.39,2,0
1,791,7/28/03,36,13433,6.75,R,4.49,4.39,3,0
1,741,7/17/03,36,13450,8.25,R,4.39,4.39,1,1
1,770,7/24/03,36,13450,6.75,R,4.39,4.39,3,1
1,786,6/23/03,36,13485,7.4,R,4.39,4.39,1,1
1,752,6/24/03,36,13500,7.39,R,4.39,4.39,1,0
1,770,7/24/03,36,13550,5.99,R,4.39,4.39,3,1
1,815,6/27/03,36,13557,8.75,R,4.39,4.39,3,0
1,771,7/28/03,36,13593,7.32,R,4.49,4.39,1,1
1,773,6/19/03,36,13599,7.39,R,4.39,4.39,3,1
1,747,6/19/03,36,13600,9.75,R,4.39,4.39,1,1
1,800,6/24/03,36,13600,7.39,R,4.39,4.39,1,0
1,774,7/23/03,36,13600,7,R,4.39,4.39,3,0
1,756,7/22/03,36,13600,7,R,4.39,4.39,2,0
1,760,6/6/03,36,13700,7.25,R,4.59,4.39,1,1
1,762,6/20/03,36,13700,7.89,R,4.39,4.39,3,1
1,789,6/27/03,36,13700,6.75,R,4.39,4.39,3,1
1,732,7/9/03,36,13700,10,R,4.39,4.39,2,0
1,801,6/19/03,36,13710,6.75,R,4.39,4.39,1,1
1,771,7/14/03,36,13719,7.3,R,4.39,4.39,1,1
1,777,7/23/03,36,13749,6.95,R,4.39,4.39,1,0
1,787,7/14/03,36,13784,6.9,R,4.39,4.39,2,0
1,806,6/23/03,36,13800,8,R,4.39,4.39,3,1
1,771,6/25/03,36,13800,7.75,R,4.39,4.39,1,0
1,752,7/8/03,36,13800,7.99,R,4.39,4.39,3,1
1,769,7/9/03,36,13800,7.5,R,4.39,4.39,1,1
1,791,7/9/03,36,13800,7.2,R,4.39,4.39,3,0
1,771,7/10/03,36,13800,7.99,R,4.39,4.39,3,0
1,758,7/11/03,36,13800,6.5,R,4.39,4.39,2,0
1,779,7/14/03,36,13800,3.9,R,4.39,4.39,3,0
1,741,7/21/03,36,13800,9.59,R,4.39,4.39,2,0
1,778,7/22/03,36,13800,6.9,R,4.39,4.39,1,0
1,738,7/26/03,36,13800,8.99,R,4.49,4.39,2,0
1,737,7/28/03,36,13800,13,R,4.49,4.39,3,1
1,765,7/21/03,36,13801,7.95,R,4.39,4.39,1,1
1,784,7/26/03,36,13808,7.69,R,4.49,4.39,1,1
1,781,6/30/03,36,13815,8,R,4.39,4.39,1,1
1,750,6/26/03,36,13827,6.7,R,4.39,4.39,1,0
1,738,7/17/03,36,13855,13,R,4.39,4.39,1,0
1,754,7/8/03,36,13884,4.9,R,4.39,4.39,3,1
1,746,6/22/03,36,13900,6,R,4.39,4.39,1,0
1,777,7/9/03,36,13900,6.7,R,4.39,4.39,3,1
1,788,7/17/03,36,13900,5.9,R,4.39,4.39,1,0
1,736,7/9/03,36,13955,6.7,R,4.39,4.39,1,1
1,770,7/7/03,36,13982,5.9,R,4.39,4.39,3,0
1,763,7/1/03,36,14000,7.8,R,4.39,4.39,1,0
1,757,7/22/03,36,14000,6.48,R,4.39,4.39,1,1
1,804,7/24/03,36,14000,9.5,R,4.39,4.39,2,0
1,791,7/1/03,36,14025,7.99,R,4.39,4.39,1,1
1,782,6/26/03,36,14032,5.49,R,4.39,4.39,1,0
1,751,7/25/03,36,14044,7.75,R,4.49,4.39,1,1
1,772,6/23/03,36,14050,5.49,R,4.39,4.39,1,0
1,768,7/7/03,36,14081,5.49,R,4.39,4.39,1,1
1,757,6/24/03,36,14100,6.4,R,4.39,4.39,3,0
1,752,7/10/03,36,14100,6.99,R,4.39,4.39,2,0
1,786,7/14/03,36,14100,6.9,R,4.39,4.39,3,0
1,759,6/27/03,36,14111,7.9,R,4.39,4.39,1,0
1,770,6/24/03,36,14150,6.65,R,4.39,4.39,3,0
1,748,6/17/03,36,14160,7.9,R,4.39,4.39,3,0
1,803,6/30/03,36,14167,5.9,R,4.39,4.39,3,0
1,751,7/15/03,36,14175,7.19,R,4.39,4.39,1,0
1,776,7/15/03,36,14192,5.99,R,4.39,4.39,3,0
1,788,6/17/03,36,14200,8,R,4.39,4.39,3,0
1,802,7/10/03,36,14200,7.5,R,4.39,4.39,3,1
1,776,6/30/03,36,14233,7.31,R,4.39,4.39,1,1
1,762,7/28/03,36,14240,6.34,R,4.49,4.39,1,0
1,806,6/27/03,36,14255,6.75,R,4.39,4.39,3,0
1,801,6/26/03,36,14286,5.9,R,4.39,4.39,3,0
1,765,6/18/03,36,14300,5.9,R,4.39,4.39,3,1
1,783,6/19/03,36,14300,5.9,R,4.39,4.39,3,0
1,802,6/20/03,36,14300,7.89,R,4.39,4.39,1,1
1,737,6/23/03,36,14300,9.2,R,4.39,4.39,1,0
1,730,7/3/03,36,14300,10.15,R,4.39,4.39,3,1
1,796,7/7/03,36,14300,6,R,4.39,4.39,1,1
1,749,7/8/03,36,14300,9.5,R,4.39,4.39,2,0
1,781,7/10/03,36,14300,5.95,R,4.39,4.39,1,1
1,821,7/10/03,36,14300,6.5,R,4.39,4.39,2,0
1,742,7/17/03,36,14300,7.24,R,4.39,4.39,1,1
1,770,7/17/03,36,14300,8.25,R,4.39,4.39,2,0
1,784,7/19/03,36,14300,9,R,4.39,4.39,1,0
1,731,7/21/03,36,14300,9.99,R,4.39,4.39,2,1
1,752,7/21/03,36,14300,7.5,R,4.39,4.39,2,0
1,732,7/21/03,36,14300,7.5,R,4.39,4.39,2,0
1,757,7/23/03,36,14300,4.9,R,4.39,4.39,2,0
1,755,7/26/03,36,14300,9.79,R,4.49,4.39,2,0
1,743,8/1/03,36,14300,8.95,R,4.49,4.39,1,0
1,779,7/28/03,36,14300,8.9,R,4.49,4.39,2,0
1,775,7/18/03,36,14305,7.3,R,4.39,4.39,1,0
1,752,7/8/03,36,14337,6.19,R,4.39,4.39,3,0
1,797,7/14/03,36,14341,6.75,R,4.39,4.39,1,1
1,809,6/27/03,36,14365,7.75,R,4.39,4.39,3,1
1,783,6/28/03,36,14371,7.83,R,4.39,4.39,3,1
1,777,7/23/03,36,14386,6.99,R,4.39,4.39,1,0
1,760,6/23/03,36,14470,6.25,R,4.39,4.39,3,0
1,731,7/9/03,36,14470,5.49,R,4.39,4.39,2,0
1,758,7/5/03,36,14484,6.75,R,4.39,4.39,1,1
1,765,7/14/03,36,14500,5.99,R,4.39,4.39,2,0
1,776,7/14/03,36,14500,6.49,R,4.39,4.39,1,0
1,777,7/26/03,36,14500,9.99,R,4.49,4.39,1,1
1,765,7/16/03,36,14520,7.9,R,4.39,4.39,1,0
1,738,6/30/03,36,14542,11,R,4.39,4.39,3,1
1,754,6/24/03,36,14550,6.9,R,4.39,4.39,3,0
1,736,7/19/03,36,14565,9.89,R,4.39,4.39,1,0
1,804,7/13/03,36,14570,6.4,R,4.39,4.39,2,0
1,774,6/25/03,36,14585,5.28,R,4.39,4.39,3,1
1,811,7/7/03,36,14600,6.75,R,4.39,4.39,1,0
1,741,7/14/03,36,14600,7.35,R,4.39,4.39,1,1
1,741,7/28/03,36,14600,6,R,4.49,4.39,1,0
1,809,7/16/03,36,14620,7.25,R,4.39,4.39,1,0
1,796,7/23/03,36,14666,5.45,R,4.39,4.39,1,0
1,807,7/21/03,36,14669,6.99,R,4.39,4.39,3,0
1,739,6/17/03,36,14670,7.95,R,4.39,4.39,3,1
1,766,7/14/03,36,14697,8.65,R,4.39,4.39,3,0
1,755,7/9/03,36,14700,7.5,R,4.39,4.39,1,1
1,782,7/28/03,36,14700,9.99,R,4.49,4.39,2,0
1,798,7/23/03,36,14701,7.75,R,4.39,4.39,3,0
1,747,7/3/03,36,14714,8.25,R,4.39,4.39,3,0
1,768,6/19/03,36,14750,7,R,4.39,4.39,1,1
1,735,7/11/03,36,14766,6.75,R,4.39,4.39,2,0
1,790,7/22/03,36,14772,7.49,R,4.39,4.39,3,1
1,748,6/20/03,36,14775,7.9,R,4.39,4.39,3,0
1,743,7/8/03,36,14800,7.95,R,4.39,4.39,1,1
1,801,7/16/03,36,14800,7,R,4.39,4.39,3,0
1,771,7/17/03,36,14800,5.99,R,4.39,4.39,2,0
1,740,7/23/03,36,14800,4.9,R,4.39,4.39,2,0
1,754,7/25/03,36,14800,8.4,R,4.49,4.39,2,1
1,794,7/28/03,36,14800,9,R,4.49,4.39,3,1
1,793,7/7/03,36,14805,9.9,R,4.39,4.39,1,0
1,781,6/25/03,36,14848,10,R,4.39,4.39,3,1
1,774,7/3/03,36,14900,9.13,R,4.39,4.39,1,0
1,777,7/19/03,36,14912,6.7,R,4.39,4.39,2,0
1,777,7/9/03,36,14920,6.45,R,4.39,4.39,3,0
1,757,7/23/03,36,14952,5.9,R,4.39,4.39,1,0
1,786,6/19/03,36,15000,6.75,R,4.39,4.39,1,0
1,754,7/28/03,36,15000,5.9,R,4.49,4.39,3,0
1,787,7/22/03,36,15001,8.85,R,4.39,4.39,1,1
1,747,7/8/03,36,15014,8.5,R,4.39,4.39,2,0
1,805,7/8/03,36,15061,8,R,4.39,4.39,2,0
1,731,6/24/03,36,15064,7.9,R,4.39,4.39,3,0
1,784,7/7/03,36,15064,7.5,R,4.39,4.39,1,0
1,789,7/2/03,36,15095,8.69,R,4.39,4.39,1,1
1,731,7/22/03,36,15100,9.9,R,4.39,4.39,2,1
1,790,7/9/03,36,15103,6.24,R,4.39,4.39,3,1
1,740,6/17/03,36,15161,6.75,R,4.39,4.39,3,0
1,795,6/30/03,36,15237,7.9,R,4.39,4.39,3,1
1,779,7/2/03,36,15250,5.75,R,4.39,4.39,1,1
1,814,7/15/03,36,15279,3.9,R,4.39,4.39,1,0
1,784,6/16/03,36,15300,4.5,R,4.39,4.39,1,0
1,786,6/19/03,36,15300,7,R,4.39,4.39,3,0
1,755,6/24/03,36,15300,6.99,R,4.39,4.39,1,0
1,787,6/24/03,36,15300,7.5,R,4.39,4.39,1,0
1,817,6/23/03,36,15300,6.4,R,4.39,4.39,1,0
1,775,6/23/03,36,15300,5.74,R,4.39,4.39,1,0
1,779,6/23/03,36,15300,8.59,R,4.39,4.39,1,1
1,802,6/26/03,36,15300,5.9,R,4.39,4.39,3,0
1,761,7/1/03,36,15300,4.99,R,4.39,4.39,1,1
1,736,7/3/03,36,15300,7.2,R,4.39,4.39,3,0
1,784,7/1/03,36,15300,6.2,R,4.39,4.39,3,0
1,753,7/3/03,36,15300,6.9,R,4.39,4.39,1,1
1,793,7/7/03,36,15300,6.75,R,4.39,4.39,3,0
1,784,7/8/03,36,15300,6.7,R,4.39,4.39,2,0
1,771,7/9/03,36,15300,7.9,R,4.39,4.39,2,0
1,787,7/11/03,36,15300,5.9,R,4.39,4.39,2,0
1,797,7/14/03,36,15300,6.1,R,4.39,4.39,2,0
1,788,7/14/03,36,15300,7.39,R,4.39,4.39,3,1
1,746,7/14/03,36,15300,7.49,R,4.39,4.39,2,0
1,765,7/15/03,36,15300,6.75,R,4.39,4.39,1,1
1,798,7/15/03,36,15300,8.08,R,4.39,4.39,1,0
1,807,7/17/03,36,15300,8.49,R,4.39,4.39,2,0
1,799,7/18/03,36,15300,6.5,R,4.39,4.39,2,0
1,736,7/18/03,36,15300,9.89,R,4.39,4.39,2,1
1,759,7/20/03,36,15300,7.5,R,4.39,4.39,3,0
1,755,7/21/03,36,15300,5.99,R,4.39,4.39,2,0
1,765,7/21/03,36,15300,8.25,R,4.39,4.39,1,1
1,743,7/21/03,36,15300,7.99,R,4.39,4.39,2,0
1,743,7/21/03,36,15300,6.3,R,4.39,4.39,2,0
1,779,7/25/03,36,15300,5.59,R,4.49,4.39,3,0
1,733,7/28/03,36,15300,10.5,R,4.49,4.39,1,1
1,742,7/3/03,36,15303,6.95,R,4.39,4.39,1,0
1,781,7/22/03,36,15339,8,R,4.39,4.39,3,0
1,759,6/26/03,36,15346,6.9,R,4.39,4.39,1,0
1,733,7/18/03,36,15382,5.1,R,4.39,4.39,2,0
1,733,7/11/03,36,15400,7.3,R,4.39,4.39,1,1
1,797,7/14/03,36,15400,6.49,R,4.39,4.39,3,1
1,804,7/17/03,36,15400,5.9,R,4.39,4.39,2,0
1,757,7/17/03,36,15400,6,R,4.39,4.39,1,1
1,783,7/11/03,36,15407,6.82,R,4.39,4.39,1,0
1,773,6/25/03,36,15416,6,R,4.39,4.39,1,1
1,736,7/17/03,36,15423,5.75,R,4.39,4.39,2,0
1,764,7/12/03,36,15444,5.21,R,4.39,4.39,1,1
1,733,6/23/03,36,15484,8.6,R,4.39,4.39,3,1
1,790,7/21/03,36,15494,7.25,R,4.39,4.39,3,1
1,777,7/3/03,36,15496,6.85,R,4.39,4.39,1,0
1,767,7/25/03,36,15504,5.9,R,4.49,4.39,3,0
1,786,7/26/03,36,15564,8,R,4.49,4.39,1,0
1,764,6/20/03,36,15570,8.99,R,4.39,4.39,1,1
1,788,6/23/03,36,15600,6.65,R,4.39,4.39,3,0
1,809,7/10/03,36,15651,7.4,R,4.39,4.39,2,0
1,745,6/25/03,36,15700,6.7,R,4.39,4.39,1,1
1,797,7/17/03,36,15700,7.24,R,4.39,4.39,2,0
1,787,7/24/03,36,15700,6.9,R,4.39,4.39,2,0
1,771,7/16/03,36,15714,9.13,R,4.39,4.39,3,0
1,771,7/8/03,36,15723,6.3,R,4.39,4.39,3,0
1,748,6/20/03,36,15737.5,7.9,R,4.39,4.39,3,1
1,761,7/3/03,36,15800,5.85,R,4.39,4.39,3,1
1,752,7/4/03,36,15800,6.25,R,4.39,4.39,1,0
1,761,7/8/03,36,15800,7.49,R,4.39,4.39,2,0
1,790,7/14/03,36,15800,9,R,4.39,4.39,2,0
1,803,7/18/03,36,15800,7,R,4.39,4.39,2,0
1,819,7/19/03,36,15800,6.99,R,4.39,4.39,1,0
1,775,7/23/03,36,15800,7.9,R,4.39,4.39,1,1
1,772,7/8/03,36,15950,5.9,R,4.39,4.39,3,1
1,773,7/26/03,36,15967,6.69,R,4.49,4.39,3,1
1,733,7/18/03,36,15979,12.4,R,4.39,4.39,1,0
1,763,7/8/03,36,16004,8.63,R,4.39,4.39,3,0
1,764,7/23/03,36,16030,5.99,R,4.39,4.39,3,0
1,805,6/17/03,36,16050,9,R,4.39,4.39,1,0
1,752,7/2/03,36,16100,6.79,R,4.39,4.39,3,1
1,751,6/17/03,36,16300,7.69,R,4.39,4.39,3,1
1,765,6/19/03,36,16300,6.75,R,4.39,4.39,1,1
1,787,6/23/03,36,16300,9.49,R,4.39,4.39,1,0
1,753,6/24/03,36,16300,6,R,4.39,4.39,1,0
1,765,6/27/03,36,16300,5.99,R,4.39,4.39,1,0
1,752,7/9/03,36,16300,5.29,R,4.39,4.39,1,1
1,797,7/9/03,36,16300,8.25,R,4.39,4.39,3,1
1,799,7/10/03,36,16300,5.45,R,4.39,4.39,2,0
1,777,7/11/03,36,16300,8.12,R,4.39,4.39,2,0
1,748,7/14/03,36,16300,6.9,R,4.39,4.39,2,0
1,765,7/14/03,36,16300,6.5,R,4.39,4.39,3,0
1,731,7/15/03,36,16300,7,R,4.39,4.39,1,1
1,758,7/17/03,36,16300,9.25,R,4.39,4.39,3,0
1,756,7/19/03,36,16300,11.25,R,4.39,4.39,1,0
1,790,7/19/03,36,16300,6.24,R,4.39,4.39,2,0
1,734,7/19/03,36,16300,8.15,R,4.39,4.39,3,0
1,803,7/22/03,36,16300,9,R,4.39,4.39,2,0
